TIC,sector,filename,ebs_true,exo_true,flares_true,rot_true,ebs_pred,exo_pred,flares_pred,rot_pred
233732174,20,tess2019357164649-s0020-0000000233732174-0165-s_wt.npy,0.0,0.0,0.0,1.0,0.001197599,0.001954912,0.0046981694,0.99214935
23031858,34,tess2021014023720-s0034-0000000023031858-0204-s_wt.npy,0.0,0.0,0.0,1.0,0.545626,0.057630852,0.106875524,0.28986764
270507305,39,tess2021146024351-s0039-0000000270507305-0210-s_wt.npy,1.0,0.0,0.0,0.0,0.90076756,0.047401838,0.017005399,0.03482508
279362216,12,tess2019140104343-s0012-0000000279362216-0144-s_wt.npy,0.0,0.0,0.0,1.0,0.0021122005,0.0015622103,0.002625117,0.9937005
129913061,18,tess2019306063752-s0018-0000000129913061-0162-s_wt.npy,1.0,0.0,0.0,0.0,0.47794485,0.0072175353,0.00817379,0.5066638
356896550,24,tess2020106103520-s0024-0000000356896550-0180-s_wt.npy,1.0,0.0,0.0,0.0,0.38573563,0.015187192,0.053719994,0.5453571
142394656,21,tess2020020091053-s0021-0000000142394656-0167-s_wt.npy,0.0,1.0,0.0,0.0,0.027688423,0.9698695,0.0011908006,0.001251312
301100741,18,tess2019306063752-s0018-0000000301100741-0162-s_wt.npy,0.0,0.0,0.0,1.0,0.2118687,0.009105771,0.021915782,0.75710976
304032310,1,tess2018206045859-s0001-0000000304032310-0120-s_wt.npy,0.0,0.0,1.0,0.0,0.050140478,0.64824086,0.1750965,0.12652226
271971130,37,tess2021091135823-s0037-0000000271971130-0208-s_wt.npy,0.0,1.0,0.0,0.0,0.001447061,0.9919565,0.004537985,0.0020584955
147085676,1,tess2018206045859-s0001-0000000147085676-0120-s_wt.npy,0.0,0.0,1.0,0.0,0.01127772,0.055920847,0.21608733,0.7167141
233904049,16,tess2019253231442-s0016-0000000233904049-0152-s_wt.npy,1.0,0.0,0.0,0.0,0.99713814,0.0008792586,0.0013541917,0.0006284935
394357918,1,tess2018206045859-s0001-0000000394357918-0120-s_wt.npy,0.0,1.0,0.0,0.0,0.0020705147,0.9912875,0.0033797566,0.0032622204
403236288,1,tess2018206045859-s0001-0000000403236288-0120-s_wt.npy,0.0,0.0,1.0,0.0,0.0189484,0.031289294,0.90461713,0.045145225
293853437,33,tess2020351194500-s0033-0000000293853437-0203-s_wt.npy,0.0,1.0,0.0,0.0,0.076030925,0.9179982,0.0017836475,0.004187167
95660472,45,tess2021310001228-s0045-0000000095660472-0216-s_wt.npy,0.0,1.0,0.0,0.0,0.019972792,0.971678,0.004261634,0.0040876647
175184070,8,tess2019032160000-s0008-0000000175184070-0136-s_wt.npy,0.0,0.0,0.0,1.0,0.0015897695,0.0021972235,0.0030900815,0.9931229
144996772,35,tess2021039152502-s0035-0000000144996772-0205-s_wt.npy,0.0,0.0,0.0,1.0,0.38658738,0.01246663,0.05642959,0.5445164
233615823,19,tess2019331140908-s0019-0000000233615823-0164-s_wt.npy,0.0,0.0,0.0,1.0,0.0036213151,0.005920699,0.008817042,0.981641
162585282,36,tess2021065132309-s0036-0000000162585282-0207-s_wt.npy,1.0,0.0,0.0,0.0,0.9968778,0.0011546363,0.000735535,0.0012320738
275458463,25,tess2020133194932-s0025-0000000275458463-0182-s_wt.npy,0.0,0.0,0.0,1.0,0.0008311929,0.0013732235,0.0047096955,0.99308586
453363533,12,tess2019140104343-s0012-0000000453363533-0144-s_wt.npy,0.0,0.0,0.0,1.0,0.0014563604,0.0013433816,0.0024926977,0.9947076
232982558,14,tess2019198215352-s0014-0000000232982558-0150-s_wt.npy,0.0,1.0,0.0,0.0,0.005920375,0.9696581,0.010245445,0.014176072
294784522,35,tess2021039152502-s0035-0000000294784522-0205-s_wt.npy,1.0,0.0,0.0,0.0,0.9950021,0.0021926337,0.0012291914,0.0015759825
261867566,12,tess2019140104343-s0012-0000000261867566-0144-s_wt.npy,0.0,1.0,0.0,0.0,0.040042453,0.95607316,0.002467928,0.0014164537
410451223,4,tess2018292075959-s0004-0000000410451223-0124-s_wt.npy,0.0,0.0,0.0,1.0,0.0033209333,0.016267912,0.008849886,0.9715613
350480660,28,tess2020212050318-s0028-0000000350480660-0190-s_wt.npy,1.0,0.0,0.0,0.0,0.09485701,0.88716996,0.010147488,0.007825511
161687316,22,tess2020049080258-s0022-0000000161687316-0174-s_wt.npy,1.0,0.0,0.0,0.0,0.12667067,0.16462362,0.39614537,0.31256032
315002523,35,tess2021039152502-s0035-0000000315002523-0205-s_wt.npy,1.0,0.0,0.0,0.0,0.027525846,0.22285323,0.02337919,0.72624177
260286423,17,tess2019279210107-s0017-0000000260286423-0161-s_wt.npy,0.0,0.0,0.0,1.0,0.52059555,0.0862828,0.0627975,0.33032423
464380201,13,tess2019169103026-s0013-0000000464380201-0146-s_wt.npy,0.0,0.0,0.0,1.0,0.039633606,0.008187165,0.020650243,0.9315289
49174442,9,tess2019058134432-s0009-0000000049174442-0139-s_wt.npy,0.0,0.0,0.0,1.0,0.0011373621,0.0015880823,0.0042865262,0.99298805
420112589,41,tess2021204101404-s0041-0000000420112589-0212-s_wt.npy,0.0,1.0,0.0,0.0,0.0066343625,0.8047985,0.011423687,0.17714337
441687696,22,tess2020049080258-s0022-0000000441687696-0174-s_wt.npy,1.0,0.0,0.0,0.0,0.9882532,0.0039042726,0.0023326054,0.005509873
373985178,2,tess2018234235059-s0002-0000000373985178-0121-s_wt.npy,0.0,0.0,1.0,0.0,0.019447125,0.007081127,0.7806813,0.1927905
24133365,12,tess2019140104343-s0012-0000000024133365-0144-s_wt.npy,1.0,0.0,0.0,0.0,0.99782866,0.0017384484,0.00015929327,0.00027359815
366410512,7,tess2019006130736-s0007-0000000366410512-0131-s_wt.npy,0.0,1.0,0.0,0.0,0.0029047262,0.9854557,0.006649964,0.004989657
239219717,14,tess2019198215352-s0014-0000000239219717-0150-s_wt.npy,0.0,0.0,0.0,1.0,0.996412,0.001548997,0.001029595,0.001009418
273699558,1,tess2018206045859-s0001-0000000273699558-0120-s_wt.npy,0.0,0.0,1.0,0.0,0.004462596,0.009274338,0.009548809,0.97671425
356701798,16,tess2019253231442-s0016-0000000356701798-0152-s_wt.npy,1.0,0.0,0.0,0.0,0.9983835,0.00039463112,0.00033139778,0.00089050905
403224672,68,tess2023209231226-s0068-0000000403224672-0262-s_wt.npy,0.0,1.0,0.0,0.0,0.012569841,0.9347806,0.043257754,0.0093918275
385012516,9,tess2019058134432-s0009-0000000385012516-0139-s_wt.npy,0.0,0.0,0.0,1.0,0.0051265503,0.0059813564,0.012040434,0.97685164
435929135,5,tess2018319095959-s0005-0000000435929135-0125-s_wt.npy,0.0,0.0,0.0,1.0,0.022966899,0.04640866,0.341392,0.58923244
150143137,8,tess2019032160000-s0008-0000000150143137-0136-s_wt.npy,0.0,0.0,0.0,1.0,0.08128901,0.004138624,0.010047159,0.90452516
305399325,17,tess2019279210107-s0017-0000000305399325-0161-s_wt.npy,1.0,0.0,0.0,0.0,0.99737847,0.0022248705,0.00023944785,0.000157211
1400770435,24,tess2020106103520-s0024-0000001400770435-0180-s_wt.npy,1.0,0.0,0.0,0.0,0.17617853,0.79144126,0.021272352,0.011107857
182751691,35,tess2021039152502-s0035-0000000182751691-0205-s_wt.npy,0.0,0.0,0.0,1.0,0.029091137,0.19397016,0.020052372,0.7568863
366622912,7,tess2019006130736-s0007-0000000366622912-0131-s_wt.npy,1.0,0.0,0.0,0.0,0.0014570975,0.9970017,0.00097454584,0.00056652195
158561566,15,tess2019226182529-s0015-0000000158561566-0151-s_wt.npy,0.0,1.0,0.0,0.0,0.002502927,0.98678255,0.0032683355,0.0074462565
229864787,8,tess2019032160000-s0008-0000000229864787-0136-s_wt.npy,1.0,0.0,0.0,0.0,0.0017170453,0.0037791538,0.003653122,0.9908506
38215399,20,tess2019357164649-s0020-0000000038215399-0165-s_wt.npy,1.0,0.0,0.0,0.0,0.99713814,0.0017098185,0.00058003323,0.0005720337
152088075,2,tess2018234235059-s0002-0000000152088075-0121-s_wt.npy,0.0,0.0,1.0,0.0,0.035599757,0.015681552,0.12579961,0.8229191
149319411,8,tess2019032160000-s0008-0000000149319411-0136-s_wt.npy,1.0,0.0,0.0,0.0,0.9974923,0.0013306373,0.0006566553,0.0005204268
229742722,15,tess2019226182529-s0015-0000000229742722-0151-s_wt.npy,0.0,1.0,0.0,0.0,0.0004849284,0.9987191,0.0006879453,0.000108160006
234547938,2,tess2018234235059-s0002-0000000234547938-0121-s_wt.npy,0.0,0.0,1.0,0.0,0.10473145,0.47433153,0.12109099,0.29984608
12631605,4,tess2018292075959-s0004-0000000012631605-0124-s_wt.npy,1.0,0.0,0.0,0.0,0.99528354,0.003157543,0.0009508856,0.0006081073
359766629,12,tess2019140104343-s0012-0000000359766629-0144-s_wt.npy,0.0,0.0,0.0,1.0,0.0005354058,0.0015932202,0.0020231516,0.9958482
159054620,41,tess2021204101404-s0041-0000000159054620-0212-s_wt.npy,0.0,1.0,0.0,0.0,0.010982125,0.9527492,0.020573925,0.015694717
121660904,40,tess2021175071901-s0040-0000000121660904-0211-s_wt.npy,0.0,1.0,0.0,0.0,0.03983183,0.94865143,0.006614379,0.0049022767
425206121,7,tess2019006130736-s0007-0000000425206121-0131-s_wt.npy,0.0,1.0,0.0,0.0,0.002703446,0.99477947,0.001808788,0.00070827146
383615666,10,tess2019085135100-s0010-0000000383615666-0140-s_wt.npy,0.0,0.0,0.0,1.0,0.44846424,0.011371691,0.03882116,0.5013429
220479565,36,tess2021065132309-s0036-0000000220479565-0207-s_wt.npy,0.0,1.0,0.0,0.0,0.004468422,0.97699,0.014591967,0.0039495537
50583891,32,tess2020324010417-s0032-0000000050583891-0200-s_wt.npy,0.0,0.0,0.0,1.0,0.002187534,0.0012340075,0.0027225132,0.9938559
150098860,65,tess2023124020739-s0065-0000000150098860-0259-s_wt.npy,0.0,1.0,0.0,0.0,0.0023038911,0.90817636,0.004730475,0.08478938
198485881,20,tess2019357164649-s0020-0000000198485881-0165-s_wt.npy,0.0,1.0,0.0,0.0,0.011695342,0.95599365,0.017953357,0.014357625
243352373,15,tess2019226182529-s0015-0000000243352373-0151-s_wt.npy,1.0,0.0,0.0,0.0,0.99806505,0.00064612867,0.0009347495,0.00035403649
281113932,19,tess2019331140908-s0019-0000000281113932-0164-s_wt.npy,0.0,0.0,0.0,1.0,0.03326767,0.004377207,0.02641803,0.9359371
94189737,35,tess2021039152502-s0035-0000000094189737-0205-s_wt.npy,0.0,0.0,0.0,1.0,0.008137434,0.060013566,0.013451227,0.91839784
237200747,18,tess2019306063752-s0018-0000000237200747-0162-s_wt.npy,1.0,0.0,0.0,0.0,0.01339037,0.22607732,0.03759638,0.7229359
48353358,55,tess2022217014003-s0055-0000000048353358-0242-s_wt.npy,0.0,1.0,0.0,0.0,0.033476297,0.3008816,0.65146226,0.014179754
403121771,1,tess2018206045859-s0001-0000000403121771-0120-s_wt.npy,0.0,0.0,1.0,0.0,0.019447925,0.359701,0.55905133,0.061799746
259449464,7,tess2019006130736-s0007-0000000259449464-0131-s_wt.npy,0.0,0.0,0.0,1.0,0.0030954033,0.016699642,0.016953317,0.96325165
158112413,33,tess2020351194500-s0033-0000000158112413-0203-s_wt.npy,0.0,0.0,0.0,1.0,0.0033007679,0.008305013,0.009959312,0.9784349
17409453,70,tess2023263165758-s0070-0000000017409453-0265-s_wt.npy,0.0,1.0,0.0,0.0,0.0014123103,0.98993087,0.003297443,0.0053593423
229742722,73,tess2023341045131-s0073-0000000229742722-0268-s_wt.npy,0.0,1.0,0.0,0.0,0.0001831688,0.9985983,0.000665087,0.0005533783
178938417,5,tess2018319095959-s0005-0000000178938417-0125-s_wt.npy,1.0,0.0,0.0,0.0,0.044335198,0.08603619,0.14072746,0.7289011
287156968,13,tess2019169103026-s0013-0000000287156968-0146-s_wt.npy,0.0,1.0,0.0,0.0,0.00237023,0.98779184,0.005057105,0.0047808327
53976470,1,tess2018206045859-s0001-0000000053976470-0120-s_wt.npy,0.0,0.0,1.0,0.0,0.07274459,0.5566725,0.3463972,0.024185754
293694352,34,tess2021014023720-s0034-0000000293694352-0204-s_wt.npy,0.0,0.0,0.0,1.0,0.0021649627,0.00082825974,0.0033721945,0.9936346
279573142,6,tess2018349182500-s0006-0000000279573142-0126-s_wt.npy,0.0,0.0,0.0,1.0,0.012645875,0.0029059837,0.014465841,0.9699823
236996723,17,tess2019279210107-s0017-0000000236996723-0161-s_wt.npy,0.0,0.0,0.0,1.0,0.061210066,0.0131681785,0.041466475,0.8841553
17746821,44,tess2021284114741-s0044-0000000017746821-0215-s_wt.npy,0.0,1.0,0.0,0.0,0.00061815715,0.9987452,0.0003744287,0.00026220243
257691369,4,tess2018292075959-s0004-0000000257691369-0124-s_wt.npy,1.0,0.0,0.0,0.0,0.021765703,0.7502579,0.025296815,0.20267951
310645659,11,tess2019112060037-s0011-0000000310645659-0143-s_wt.npy,0.0,0.0,0.0,1.0,0.26440844,0.022817837,0.12584645,0.58692724
410214986,27,tess2020186164531-s0027-0000000410214986-0189-s_wt.npy,0.0,1.0,0.0,0.0,0.016338274,0.0077215233,0.020226194,0.95571405
356701798,17,tess2019279210107-s0017-0000000356701798-0161-s_wt.npy,1.0,0.0,0.0,0.0,0.99916947,0.0002218905,0.00015209556,0.0004565422
149175965,2,tess2018234235059-s0002-0000000149175965-0121-s_wt.npy,0.0,0.0,1.0,0.0,0.014573328,0.007896406,0.9683385,0.009191734
367691816,24,tess2020106103520-s0024-0000000367691816-0180-s_wt.npy,1.0,0.0,0.0,0.0,0.54811877,0.009769647,0.030570654,0.411541
220029715,11,tess2019112060037-s0011-0000000220029715-0143-s_wt.npy,1.0,0.0,0.0,0.0,0.003599929,0.989763,0.0030771203,0.0035598518
147369344,33,tess2020351194500-s0033-0000000147369344-0203-s_wt.npy,0.0,0.0,0.0,1.0,0.001576318,0.0030101358,0.0050236247,0.99038994
339672028,9,tess2019058134432-s0009-0000000339672028-0139-s_wt.npy,0.0,1.0,0.0,0.0,0.00073776615,0.99897146,0.00014202931,0.00014875292
347809861,37,tess2021091135823-s0037-0000000347809861-0208-s_wt.npy,1.0,0.0,0.0,0.0,0.99931395,0.0004157558,0.00012522028,0.00014509
366576758,46,tess2021336043614-s0046-0000000366576758-0217-s_wt.npy,0.0,1.0,0.0,0.0,0.008243821,0.96123844,0.026379572,0.0041381908
255637617,7,tess2019006130736-s0007-0000000255637617-0131-s_wt.npy,0.0,0.0,0.0,1.0,0.051650774,0.05448257,0.5131042,0.38076246
424439457,14,tess2019198215352-s0014-0000000424439457-0150-s_wt.npy,1.0,0.0,0.0,0.0,0.99675673,0.0024458426,0.00040601534,0.00039143444
372913684,31,tess2020294194027-s0031-0000000372913684-0198-s_wt.npy,0.0,0.0,0.0,1.0,0.030157011,0.0076047117,0.011009819,0.95122844
59468405,6,tess2018349182500-s0006-0000000059468405-0126-s_wt.npy,0.0,0.0,0.0,1.0,0.19038402,0.014284963,0.07326529,0.72206575
364186197,52,tess2022138205153-s0052-0000000364186197-0224-s_wt.npy,0.0,1.0,0.0,0.0,0.08799306,0.9012453,0.006788542,0.003973131
408041595,32,tess2020324010417-s0032-0000000408041595-0200-s_wt.npy,0.0,0.0,0.0,1.0,0.004269824,0.0036787863,0.97542125,0.0166302
305425350,12,tess2019140104343-s0012-0000000305425350-0144-s_wt.npy,0.0,0.0,0.0,1.0,0.061646406,0.006278671,0.027836349,0.9042386
276935996,28,tess2020212050318-s0028-0000000276935996-0190-s_wt.npy,1.0,0.0,0.0,0.0,0.009246882,0.0042930823,0.008050282,0.9784097
167656297,4,tess2018292075959-s0004-0000000167656297-0124-s_wt.npy,1.0,0.0,0.0,0.0,0.32651216,0.5651766,0.026207626,0.0821036
50726906,32,tess2020324010417-s0032-0000000050726906-0200-s_wt.npy,0.0,0.0,0.0,1.0,0.014255099,0.029710589,0.9147976,0.041236773
467181063,24,tess2020106103520-s0024-0000000467181063-0180-s_wt.npy,1.0,0.0,0.0,0.0,0.0056940326,0.9543157,0.024524199,0.015466049
230063769,15,tess2019226182529-s0015-0000000230063769-0151-s_wt.npy,1.0,0.0,0.0,0.0,0.9448842,0.04172986,0.006335774,0.0070502297
261136679,12,tess2019140104343-s0012-0000000261136679-0144-s_wt.npy,0.0,1.0,0.0,0.0,0.0046806433,0.9867656,0.0037400783,0.0048136194
142109430,12,tess2019140104343-s0012-0000000142109430-0144-s_wt.npy,1.0,0.0,0.0,0.0,0.98274785,0.0031460526,0.002700937,0.011405158
252554485,16,tess2019253231442-s0016-0000000252554485-0152-s_wt.npy,1.0,0.0,0.0,0.0,0.0110982265,0.04279615,0.015510421,0.93059516
259373684,31,tess2020294194027-s0031-0000000259373684-0198-s_wt.npy,1.0,0.0,0.0,0.0,0.9429489,0.029955339,0.010661228,0.016434548
116242971,40,tess2021175071901-s0040-0000000116242971-0211-s_wt.npy,0.0,1.0,0.0,0.0,0.0007816035,0.9983537,0.00060313055,0.00026156177
300560295,38,tess2021118034608-s0038-0000000300560295-0209-s_wt.npy,1.0,0.0,0.0,0.0,0.99890363,0.00085181335,0.00014102874,0.000103644714
431701493,56,tess2022244194134-s0056-0000000431701493-0243-s_wt.npy,0.0,1.0,0.0,0.0,0.0012032981,0.9967452,0.0012940133,0.00075749296
358516596,40,tess2021175071901-s0040-0000000358516596-0211-s_wt.npy,0.0,1.0,0.0,0.0,0.6628146,0.31066507,0.011361584,0.015158631
153991851,15,tess2019226182529-s0015-0000000153991851-0151-s_wt.npy,1.0,0.0,0.0,0.0,0.9898527,0.0037115654,0.0035145371,0.002921164
344175577,9,tess2019058134432-s0009-0000000344175577-0139-s_wt.npy,0.0,0.0,0.0,1.0,0.010780811,0.0052355104,0.017150836,0.9668328
263179590,33,tess2020351194500-s0033-0000000263179590-0203-s_wt.npy,0.0,1.0,0.0,0.0,0.001312799,0.91401625,0.002213736,0.08245723
237918270,2,tess2018234235059-s0002-0000000237918270-0121-s_wt.npy,0.0,0.0,1.0,0.0,0.16056177,0.34529412,0.33380434,0.16033971
459789367,21,tess2020020091053-s0021-0000000459789367-0167-s_wt.npy,1.0,0.0,0.0,0.0,0.9992538,0.0003413716,0.00012212944,0.00028267928
365733349,24,tess2020106103520-s0024-0000000365733349-0180-s_wt.npy,0.0,1.0,0.0,0.0,0.026549427,0.9643368,0.0066619776,0.002451852
262613883,8,tess2019032160000-s0008-0000000262613883-0136-s_wt.npy,0.0,0.0,0.0,1.0,0.0041440064,0.0026987202,0.008217675,0.9849396
251840507,2,tess2018234235059-s0002-0000000251840507-0121-s_wt.npy,0.0,0.0,1.0,0.0,0.064227745,0.0025100415,0.008228285,0.9250339
159725995,40,tess2021175071901-s0040-0000000159725995-0211-s_wt.npy,0.0,1.0,0.0,0.0,0.00091248914,0.9952201,0.002595486,0.0012718786
50584235,32,tess2020324010417-s0032-0000000050584235-0200-s_wt.npy,0.0,0.0,0.0,1.0,0.010581424,0.013847371,0.43256482,0.5430065
307016006,6,tess2018349182500-s0006-0000000307016006-0126-s_wt.npy,1.0,0.0,0.0,0.0,0.022793548,0.91263103,0.014397101,0.05017831
349576261,68,tess2023209231226-s0068-0000000349576261-0262-s_wt.npy,0.0,1.0,0.0,0.0,0.00011210472,0.00036763435,0.00060143886,0.9989189
262746281,35,tess2021039152502-s0035-0000000262746281-0205-s_wt.npy,0.0,1.0,0.0,0.0,0.0136336945,0.17938724,0.018252341,0.78872675
288027491,11,tess2019112060037-s0011-0000000288027491-0143-s_wt.npy,1.0,0.0,0.0,0.0,0.40772024,0.124376714,0.057909593,0.40999347
306410072,37,tess2021091135823-s0037-0000000306410072-0208-s_wt.npy,1.0,0.0,0.0,0.0,0.54691064,0.02199638,0.025958782,0.40513426
356240274,25,tess2020133194932-s0025-0000000356240274-0182-s_wt.npy,1.0,0.0,0.0,0.0,0.95967454,0.011214495,0.010457171,0.018653812
358464544,9,tess2019058134432-s0009-0000000358464544-0139-s_wt.npy,0.0,0.0,0.0,1.0,0.001061444,0.0037014554,0.0027850359,0.9924521
50787573,32,tess2020324010417-s0032-0000000050787573-0200-s_wt.npy,0.0,0.0,0.0,1.0,0.015423,0.0062277685,0.009769254,0.96858
115481900,14,tess2019198215352-s0014-0000000115481900-0150-s_wt.npy,1.0,0.0,0.0,0.0,0.99887365,0.0004008998,0.000225438,0.0005000168
373052731,32,tess2020324010417-s0032-0000000373052731-0200-s_wt.npy,0.0,0.0,0.0,1.0,0.0026514896,0.0021114515,0.0038016783,0.99143535
323292484,12,tess2019140104343-s0012-0000000323292484-0144-s_wt.npy,0.0,0.0,0.0,1.0,0.006125694,0.0030904866,0.009644889,0.9811389
209752908,41,tess2021204101404-s0041-0000000209752908-0212-s_wt.npy,0.0,1.0,0.0,0.0,0.00040674524,0.9977214,0.0009005764,0.0009712044
272430995,11,tess2019112060037-s0011-0000000272430995-0143-s_wt.npy,0.0,0.0,0.0,1.0,0.001809665,0.0011726769,0.003287607,0.99373007
117510145,1,tess2018206045859-s0001-0000000117510145-0120-s_wt.npy,0.0,0.0,1.0,0.0,0.0016750287,0.003079874,0.99360645,0.0016385933
354605348,2,tess2018234235059-s0002-0000000354605348-0121-s_wt.npy,0.0,0.0,1.0,0.0,0.013112121,0.30361465,0.64391714,0.039356064
355353917,7,tess2019006130736-s0007-0000000355353917-0131-s_wt.npy,0.0,0.0,0.0,1.0,0.013517401,0.008673781,0.14861266,0.8291962
172742334,7,tess2019006130736-s0007-0000000172742334-0131-s_wt.npy,1.0,0.0,0.0,0.0,0.98378223,0.012661018,0.0021180005,0.0014387568
237913194,29,tess2020238165205-s0029-0000000237913194-0193-s_wt.npy,0.0,1.0,0.0,0.0,0.6934776,0.2728085,0.028053865,0.0056600496
358467049,8,tess2019032160000-s0008-0000000358467049-0136-s_wt.npy,0.0,0.0,0.0,1.0,0.0024323666,0.006246128,0.0076122335,0.9837092
161083755,13,tess2019169103026-s0013-0000000161083755-0146-s_wt.npy,1.0,0.0,0.0,0.0,0.99739313,0.0009197941,0.0011113149,0.0005757302
139233425,1,tess2018206045859-s0001-0000000139233425-0120-s_wt.npy,0.0,0.0,1.0,0.0,0.040150464,0.021436894,0.12290754,0.81550515
143141922,32,tess2020324010417-s0032-0000000143141922-0200-s_wt.npy,0.0,0.0,0.0,1.0,0.0004888465,0.0010873962,0.0012516031,0.9971722
350622185,8,tess2019032160000-s0008-0000000350622185-0136-s_wt.npy,1.0,0.0,0.0,0.0,0.9978346,0.0008290729,0.00045341972,0.0008828811
465250214,10,tess2019085135100-s0010-0000000465250214-0140-s_wt.npy,0.0,0.0,0.0,1.0,0.0040822267,0.0076512783,0.01180459,0.9764618
468268238,19,tess2019331140908-s0019-0000000468268238-0164-s_wt.npy,0.0,0.0,0.0,1.0,0.004111624,0.0032602625,0.010056644,0.98257154
260128333,32,tess2020324010417-s0032-0000000260128333-0200-s_wt.npy,1.0,0.0,0.0,0.0,0.97353303,0.02220333,0.0016994048,0.0025642742
366484980,44,tess2021284114741-s0044-0000000366484980-0215-s_wt.npy,0.0,1.0,0.0,0.0,0.00501708,0.975907,0.005875504,0.013200452
335630746,37,tess2021091135823-s0037-0000000335630746-0208-s_wt.npy,0.0,1.0,0.0,0.0,0.0048066005,0.9920765,0.0021211477,0.000995615
309714906,28,tess2020212050318-s0028-0000000309714906-0190-s_wt.npy,0.0,0.0,0.0,1.0,0.025272293,0.0040762867,0.0134192845,0.9572321
213046690,5,tess2018319095959-s0005-0000000213046690-0125-s_wt.npy,1.0,0.0,0.0,0.0,0.9900185,0.002934181,0.005738805,0.0013084967
231922739,34,tess2021014023720-s0034-0000000231922739-0204-s_wt.npy,1.0,0.0,0.0,0.0,0.9982399,0.0007214246,0.00049853005,0.00054025353
140830390,31,tess2020294194027-s0031-0000000140830390-0198-s_wt.npy,1.0,0.0,0.0,0.0,0.08607809,0.8674303,0.028344644,0.018146936
441804888,17,tess2019279210107-s0017-0000000441804888-0161-s_wt.npy,1.0,0.0,0.0,0.0,0.9996903,0.00019759935,3.6538786e-05,7.558388e-05
219326123,1,tess2018206045859-s0001-0000000219326123-0120-s_wt.npy,0.0,0.0,1.0,0.0,0.0054763514,0.0073799617,0.031517066,0.9556266
206353405,2,tess2018234235059-s0002-0000000206353405-0121-s_wt.npy,0.0,0.0,1.0,0.0,0.006031566,0.0029896656,0.0075429673,0.9834358
376939759,42,tess2021232031932-s0042-0000000376939759-0213-s_wt.npy,0.0,1.0,0.0,0.0,0.0031527851,0.98904455,0.00583703,0.0019656972
233282561,15,tess2019226182529-s0015-0000000233282561-0151-s_wt.npy,1.0,0.0,0.0,0.0,0.5322783,0.012611799,0.033585776,0.4215241
237969900,33,tess2020351194500-s0033-0000000237969900-0203-s_wt.npy,0.0,0.0,0.0,1.0,0.0018859492,0.0017306253,0.0033874386,0.99299604
148180510,7,tess2019006130736-s0007-0000000148180510-0131-s_wt.npy,0.0,0.0,0.0,1.0,0.8817625,0.0072543835,0.0044202046,0.10656293
349095149,31,tess2020294194027-s0031-0000000349095149-0198-s_wt.npy,0.0,1.0,0.0,0.0,0.0006149683,0.99701107,0.0014871629,0.0008867062
441024908,1,tess2018206045859-s0001-0000000441024908-0120-s_wt.npy,0.0,0.0,1.0,0.0,0.018537197,0.2032887,0.7609515,0.017222548
83914837,11,tess2019112060037-s0011-0000000083914837-0143-s_wt.npy,1.0,0.0,0.0,0.0,0.99597895,0.0006935907,0.0012805781,0.0020467278
300038935,62,tess2023043185947-s0062-0000000300038935-0254-s_wt.npy,0.0,1.0,0.0,0.0,0.0009527362,0.99536395,0.0017664577,0.0019169415
236312126,24,tess2020106103520-s0024-0000000236312126-0180-s_wt.npy,0.0,1.0,0.0,0.0,0.00044652936,0.9984792,0.00069831393,0.00037605845
144458200,1,tess2018206045859-s0001-0000000144458200-0120-s_wt.npy,0.0,0.0,1.0,0.0,0.0015334851,0.0077051544,0.98956525,0.0011960889
408636441,24,tess2020106103520-s0024-0000000408636441-0180-s_wt.npy,0.0,1.0,0.0,0.0,0.020049864,0.96280587,0.012552243,0.0045919362
436651598,32,tess2020324010417-s0032-0000000436651598-0200-s_wt.npy,0.0,0.0,0.0,1.0,0.03700895,0.04704303,0.049066357,0.8668817
149603524,34,tess2021014023720-s0034-0000000149603524-0204-s_wt.npy,0.0,1.0,0.0,0.0,0.0050129523,0.9896082,0.0033562628,0.0020225698
382576388,11,tess2019112060037-s0011-0000000382576388-0143-s_wt.npy,0.0,0.0,0.0,1.0,0.0031909894,0.0024474435,0.042652387,0.95170915
279362216,2,tess2018234235059-s0002-0000000279362216-0121-s_wt.npy,0.0,0.0,0.0,1.0,0.012671425,0.011806991,0.016710524,0.95881104
329538372,11,tess2019112060037-s0011-0000000329538372-0143-s_wt.npy,0.0,0.0,0.0,1.0,0.003992254,0.008465743,0.007831119,0.9797109
43648757,32,tess2020324010417-s0032-0000000043648757-0200-s_wt.npy,1.0,0.0,0.0,0.0,0.24992438,0.70452,0.027439589,0.018116092
220407530,2,tess2018234235059-s0002-0000000220407530-0121-s_wt.npy,0.0,0.0,1.0,0.0,0.0076860934,0.00925829,0.9220718,0.060983814
60607123,35,tess2021039152502-s0035-0000000060607123-0205-s_wt.npy,0.0,0.0,0.0,1.0,0.0037071097,0.0036535051,0.0052771675,0.98736227
137683938,41,tess2021204101404-s0041-0000000137683938-0212-s_wt.npy,0.0,1.0,0.0,0.0,0.0013693443,0.9935266,0.0021324717,0.0029715511
382069441,3,tess2018263035959-s0003-0000000382069441-0123-s_wt.npy,1.0,0.0,0.0,0.0,0.02608405,0.031306002,0.02330337,0.9193066
333473672,57,tess2022273165103-s0057-0000000333473672-0245-s_wt.npy,0.0,1.0,0.0,0.0,0.00018856926,0.9982362,0.0011405674,0.00043455206
